unique_id	coverage
11542	241.63247100802855
11543	30.83667883211679
11540	15.414890467732386
11541	12.154515327257664
11546	15.97998903508772
11547	129.18628550913252
11544	20.061051004636784
11545	2311.0438107376135
11548	1067.0752920035939
11549	73.80838323353294
5988	11.372275287778594
5989	13.136894322794006
19399	9.11775168979011
19398	11.350099373184529
5982	17.416996238063085
5983	148.19455782312926
5980	35.83307432123595
5981	2289.298309771217
5986	103.02362358453729
5987	256.9724530990264
5984	1056.389661939167
5985	78.0210970464135
16643	129.18628550913252
29237	1427.8098242451554
270	109.17163543441227
271	270.1866176976931
272	8.459643435980551
273	10.304198800342759
274	10.870112724687722
275	13.496485623003196
276	11.481769387377383
277	9.217833632555356
278	9.593720930232559
279	9.589013632718524
16707	36.270679611650486
16706	12.45518590998043
16701	728.1750493096647
16700	12.061977715877438
16703	13.907312614259597
16702	26.909064912782384
12019	7.2477683431308515
12018	13.458025343189018
12015	10.094594594594595
12014	10.109884596086301
12017	22.13119098890177
12016	724.158177629895
12011	257.3841511761078
12010	129.38906574394463
12013	13.286235662148071
12012	10.321656050955413
17258	9.415595188718374
17259	718.3942121645495
17250	22.17194976076555
17251	12.449207547169811
17252	31.31593533487298
17253	2486.3178476695716
17254	1147.6513277006638
17255	96.25443169968717
17256	11.807177092294458
17257	13.117965819091289
10709	83.97655478775913
10708	1102.7112979655824
9258	18.03670705630791
9259	138.75554460325284
9256	32.26528068052653
9257	2236.2748796920114
9254	256.6054472391725
9255	27.154203796977917
9252	24.246142170503415
9253	10.559077809798271
9250	14.617624715117751
9251	7.662244333886125
21619	10.911311736590546
21618	109.44974834853727
21615	3096.848359240069
21614	34.10327868852459
21617	1453.8193135337008
21616	117.14115308151094
21611	12.061977715877438
21610	11.043450479233227
21613	15.414890467732386
21612	13.494677312042581
19397	10.301496259351621
19396	258.41902304661625
19395	107.73414376321352
19394	146.56476099592263
19393	32.16282225237449
19392	36.18032276708309
19391	215.5813214739517
19390	10.523692307692308
29236	3058.335060838215
31677	13.12638731596829
36421	336.0410858400587
13058	12.337711069418386
13059	15.015273311897106
13052	137.29736211031175
13053	1129.8248974809608
13050	2453.4948215008967
13051	18.60863849765258
13056	286.340782122905
13057	11.372528059861036
13054	84.2088915956151
13055	93.67474534597822
20258	20.471836419753085
20259	36.04866641385413
20252	258.41902304661625
20253	11.145049324077457
20250	80.62403789224393
20251	107.73414376321352
20256	756.0478955007256
20257	13.638377302140368
20254	10.671601615074024
20255	12.061977715877438
29769	13.596887844979449
29768	114.99527959331881
29765	88.32575356953993
29764	17.707845518581493
29767	129.0624540778839
29766	17.22595037281506
29761	132.7077145961608
29760	236.7724105898746
29763	10.41025641025641
29762	110.5304441020832
1177	3132.4903846153848
1176	37.830179241350564
1175	219.55854948375725
1174	15.400596421471173
1173	23.6509037794413
1172	9.901133081537436
1171	13.345249755142017
1170	28.714886087148862
23507	35.301228183581124
23506	17.727919161676645
23505	669.8880560534463
23504	12.030220713073005
16883	18.656803962460895
23502	300.1348896562078
1179	152.54189506656226
1178	20.75975155279503
27619	8.991952562473529
27618	9.790330457431223
27617	1203.9915064211457
27616	2504.51512345679
27615	13.814517726282432
27614	8.993696700037079
27613	1102.7112979655824
27612	2369.163988286551
27611	13.444569975992092
27610	10.444755244755244
16881	33.194881724050845
12833	13.440684004275028
12832	10.249889624724062
12831	11.852811466372657
12830	13.136894322794006
8549	243.81616223377154
12836	15.304686983539368
12835	24.309024667025025
12834	778.8508158508158
8545	127.45875397908141
8544	16.403186274509803
8547	73.0042808219178
12838	23.202681855939243
8541	238.00566973777464
8540	10.725717656311444
8543	2186.4752396166136
8542	31.12206816120254
23127	9.440610723731666
23126	111.1484162045305
29234	78.67830556540234
22678	253.25901810131526
22679	10.794319658436978
22676	102.00325081270317
22677	239.9455560725919
22674	54.18443496801706
22675	54.18443496801706
22672	562.1502535361623
22673	113.08526668261182
22670	11.343359242987496
22671	11.716696009389672
15555	133.95774647887325
16884	151.46604058359887
26568	11.78246848431545
15554	14.250691881918819
26566	138.6166018878401
26567	109.05142140468227
26564	29.602722578626192
26565	15.664894104703402
26562	107.73414376321352
15557	72.85076252723312
26560	2685.0008967939616
26561	1239.1323805942084
15556	1102.7112979655824
15551	239.38739584555805
15550	10.725717656311444
15553	2369.163988286551
15552	31.25864729913754
393	9.016983016983017
392	10.941192635339378
391	9.016983016983017
390	10.580122699386504
397	10.21101432986794
396	20.39064261555806
395	579.0634249471459
394	13.688031393067364
399	10.21101432986794
398	14.920065617776451
15558	118.91968748204745
32224	12.084945519235045
32225	7.250412768299395
32226	250.26212227687984
32227	248.41856092975559
32220	130.108993902439
32221	106.60398050365556
32222	9.958117123795404
32223	13.151660497367187
32228	13.196127110228401
32229	11.641906005221932
3748	1063.1466576485177
3749	87.15726641491047
3746	17.82568925534656
3747	148.40329151051003
3744	32.26528068052653
3745	2297.7619701726844
3742	12.154515327257664
3743	256.6054472391725
3740	7.390455531453362
3741	21.849322493224932
31162	2560.4618393234673
31163	1195.1357690572845
21930	13.117965819091289
21931	528.6365198886888
21932	20.124788890973917
21933	253.48158940397352
21934	32.17513917374744
21935	16.856351843062807
21936	127.37973484848484
21937	109.44974834853727
21938	233.25954306797217
21939	10.322987390882638
31168	26.15129621759456
19973	263.9455089820359
31169	8.925201869953252
19972	14.524548887956357
19971	16.810751266798853
19970	13.902863630629493
29232	2250.9569461157907
16709	3052.124760811328
16708	36.270679611650486
6819	271.3420579420579
6818	14.81887316125451
19975	1063.3805774278214
6811	6.296756383712905
6810	13.18771757564938
6813	799.5234097513722
6812	10.73697521497218
6815	14.208953119492422
6814	24.502297090352222
6817	23.082165430063203
6816	10.513567438148444
9757	683.6277345198368
9756	13.264481842338352
9755	11.623562325147653
9754	9.222319474835887
9753	9.580373001776199
9752	10.922368421052632
9751	256.9724530990264
9750	117.95925082257656
19979	8.449776785714286
9759	13.966885743174924
9758	18.73093328783484
24146	10.173217550274224
24147	9.22640562248996
24144	1015.1819515207658
19978	19.771751412429378
24142	250.92962103634957
24143	2186.4752396166136
24140	13.151660497367187
24141	15.401484751203853
37308	11.857933931640252
37309	19.168449197860962
24148	14.208953119492422
24149	237.8380035705969
37078	10.09032227443163
37079	10.238552673711174
33757	23.393595041322314
33756	515.7174288179465
33755	10.287346803577343
33754	10.22694432639184
33753	12.076454033771107
33752	12.509732360097324
33751	11.654194564789288
33750	599.0415973377703
30334	10.7484253875969
30226	11.0066181336863
30336	11.114754098360656
30337	236.09596456692913
30330	10.870112724687722
24866	107.96065247167228
30332	5.693921852387843
30227	12.801941747572815
30338	15.664894104703402
30224	1187.0864483277398
30225	13.136894322794006
30222	13.015821236339912
30223	2565.8259327077135
30220	118.12334450295197
30221	116.12404287901991
35218	777.4938101788171
35219	538.1810538116592
35214	9.510605476282299
35215	10.56047278724574
35216	549.7876791941109
35217	22.17194976076555
35210	230.0513499205929
35211	6.925714285714286
35212	31.12206816120254
35213	10.995600251414205
23266	777.5538477198697
23267	2420.165685830693
23264	10.737381703470032
23265	8.117415287628054
23262	1239.1323805942084
23263	10.915708293870924
23260	11.638040781098285
23261	2685.0008967939616
23268	15.23809184763261
23269	15.327556325823224
10703	28.802739726027397
23753	9.512923799932864
10702	242.9626222806249
10701	10.512820512820513
10700	24.18902661319723
10707	130.5993732475672
10706	15.023782036481181
10705	2369.163988286551
10704	31.319013524264122
6778	240.77710583153348
6779	33.769360771448454
6774	13.337774816788807
6775	8.573037927149832
6776	16.17353417154239
6777	11.12185534591195
6770	11.510215664018162
6771	9.102480581307942
6772	634.6906693711968
6773	19.807056229327454
23751	11.042602187679908
23756	13.907312614259597
23757	2293.6889760422882
32601	1326.3340552246887
24376	80.15141612200436
5058	15.327556325823224
5059	107.18975384403227
5054	12.355067410506742
5055	234.85312648194568
5056	31.76453957996769
5057	2369.163988286551
5050	17.511201143946614
5051	13.151660497367187
5052	6.447067783701447
5053	17.090620312362127
38569	8.383912248628885
38568	10.381619937694705
38561	154.1967781631055
38560	17.727919161676645
38563	10.72783655600146
38562	9.692364170337738
38565	9.635169762972454
38564	16.403186274509803
38567	9.67383761276891
22291	294.46241290795746
18893	134.1514154048716
18892	17.22595037281506
18891	32.10070810385523
18890	227.76477423638778
18897	10.626974483596598
18896	11.319554277498202
18895	243.9992028696692
18894	110.12434644237327
18899	548.0455044361108
18898	11.09446733372572
36178	10.388236977676016
36179	7.323254139668826
36174	7.338513513513513
36175	26.595954356846473
36176	253.25901810131526
36177	11.105447334655313
36170	14.250691881918819
36171	12.915914045468702
36172	10.683980412731724
36173	39.462714219546086
18769	258.28507376337865
18768	111.34140327280879
33528	17.775170325510977
33529	12.062246278755074
18761	10.555213004484305
18760	17.707845518581493
18763	33.32738706365503
18762	236.54131227217496
18765	17.479586210518026
18764	2276.663143590518
18767	1047.701142390861
18766	141.8637323943662
38874	8.26493710691824
38873	13.01366414958648
24639	10.304221251819506
38872	31.215323269723726
24637	9.874775314559617
38871	18.742257742257742
8035	18.05626098847431
8034	12.302358658290862
8037	33.32738706365503
8036	12.197278911564625
8031	12.892060367454068
8030	9.122714148219442
8033	633.5663900414938
8032	12.02304250559284
8039	2309.5112883514503
8038	246.22716718266253
12589	22.42911877394636
12588	630.3869346733668
38870	237.68922454804948
12583	11.003133514986375
12582	11.406572769953051
12581	248.48640415209297
12580	115.66832066987129
12587	13.21976401179941
12586	10.864010120177102
12585	9.558983666061707
12584	12.982222989299276
37388	32.237971391417425
13988	10.595065996228787
13989	11.785653449418
13984	1248.9906819716407
13985	92.97055785123968
13986	128.75998265979482
13987	280.0516799022602
13980	38.25787389942681
13981	2732.6846725185687
13982	17.902515206312675
13983	134.96223590084844
38976	10.817461888734904
38977	10.89557650471356
38974	63.150826446280995
13678	19.502675998353233
13679	150.21227797896188
13672	13.814517726282432
13673	23.75272785622593
13670	708.4385212231857
13671	18.11845217979047
13676	34.623671088531374
13677	2486.3178476695716
13674	15.039110895177943
13675	268.32494370115245
16002	9.291437549096623
16003	10.565395095367847
16000	73.3052598622417
16001	12.337711069418386
5869	269.6499007279947
5868	13.771524412970555
16004	12.520833333333334
16005	10.19018743109151
5865	13.494677312042581
